ingredient_id,ingredient_name,purity,moisture_content,ph_range,specific_gravity_range
Aura Lavender Lecithin,Aura Lavender Lecithin,0.0,0.0,N/A,N/A
Hyper Passionfruit Lecithin,Hyper Passionfruit Lecithin,0.0,0.0,N/A,N/A
Aura Locust Bean Lecithin,Aura Locust Bean Lecithin,0.0,0.0,N/A,N/A
Vortex Passionfruit Syrup,Vortex Passionfruit Syrup,0.0,0.0,N/A,N/A
Zenith Guava Extract,Zenith Guava Extract,0.0,0.0,N/A,N/A
Lunar Monk Fruit Lecithin,Lunar Monk Fruit Lecithin,0.0,0.0,N/A,N/A
Volcanic Guava Isolate,Volcanic Guava Isolate,0.0,0.0,N/A,N/A
nebula-sunflower-syrup,Nebula Sunflower Syrup,,,,
asteroid-basil-lecithin,Asteroid Basil Lecithin,,,,
solar-locust-bean-powder,Solar Locust Bean Powder,,,,
aura-lychee-gum,Aura Lychee Gum,,,,
martian-basil-concentrate,Martian Basil Concentrate,,,,
quantum-vanilla-concentrate,Quantum Vanilla Concentrate,,,,
comet-acai-syrup,Comet Acai Syrup,,,,
krypto-stabilizer-532,Krypto-Stabilizer 532,,,,
vortex_passionfruit_syrup,Vortex Passionfruit Syrup,,,,
plasma_isolate_x_590,Plasma-Isolate-X 590,,,,
zenith_sunflower_extract,Zenith Sunflower Extract,,,,
volcanic_acacia_extract,Volcanic Acacia Extract,,,,
volcanic_xanthan_syrup,Volcanic Xanthan Syrup,,,,
zenith_guava_extract,Zenith Guava Extract,,,,
galactic_lychee_lecithin,Galactic Lychee Lecithin,,,,
ASTEROID-STEVIA-PROTEIN,Asteroid Stevia Protein,,,,
ASTEROID-BASIL-CONCENTRATE,Asteroid Basil Concentrate,,,,
MARTIAN-GINGER-GUM,Martian Ginger Gum,,,,
PLASMA-LYCHEE-LECITHIN,Plasma Lychee Lecithin,,,,
ZENITH-SUNFLOWER-EXTRACT,Zenith Sunflower Extract,,,,
ASTEROID-MAPLE-GUM,Asteroid Maple Gum,,,,
KRYPTO-STABILIZER-407,Krypto-Stabilizer 407,,,,
STELLAR-CINNAMON-OIL,Stellar Cinnamon Oil,,,,
,Comet Acai Syrup,,,,
,Zenith Agave Extract,,,,
,Neuro-Matrix 806,,,,
,Lunar Beet Powder,,,,
,Nebula Passionfruit Lecithin,,,,
,Quantum Pomegranate Powder,,,,
,Glacial Locust Bean Gum,,,,
,Galactic Guar Syrup,,,,
KRYPTO-STABILIZER-627,Krypto-Stabilizer 627,,,,
AURA-ACAI-GUM,Aura Acai Gum,,,,
SOLAR-CHOCOLATE-POWDER,Solar Chocolate Powder,,,,
NEURO-MATRIX-703,Neuro-Matrix 703,,,,
SOLAR-CHICORY-GUM,Solar Chicory Gum,,,,
KRYPTO-STABILIZER-660,Krypto-Stabilizer 660,,,,
HYPER-CHOCOLATE-CONCENTRATE,Hyper Chocolate Concentrate,,,,
NEBULA-STEVIA-PROTEIN,Nebula Stevia Protein,,,,
CYBER-FLUX-829,Cyber-Flux 829,,,,
nebula-stevia-oil,Nebula Stevia Oil,,,,
asteroid-maple-gum,Asteroid Maple Gum,,,,
cosmic-ginger-powder,Cosmic Ginger Powder,,,,
martian-chocolate-concentrate,Martian Chocolate Concentrate,,,,
bio-flux-691,Bio-Flux 691,,,,
martian-ginger-gum,Martian Ginger Gum,,,,
plasma-cane-powder,Plasma Cane Powder,,,,
aura-caramel-extract,Aura Caramel Extract,,,,
cyber-guava-powder,Cyber Guava Powder,,,,
cyber-flux-581,Cyber-Flux 581,,,,
ING-HYPER-OAT-GUM,Hyper Oat Gum,,,,
ING-COMET-ALMOND-SYRUP,Comet Almond Syrup,,,,
ING-HYPER-WHEY-ISOLATE,Hyper Whey Isolate,,,,
ING-ASTEROID-BASIL-LECITHIN,Asteroid Basil Lecithin,,,,
ING-PLASMA-BASIL-OIL,Plasma Basil Oil,,,,
ING-AURA-ACAI-GUM,Aura Acai Gum,,,,
ING-ZENITH-DRAGONFRUIT-POWDER,Zenith Dragonfruit Powder,,,,
ING-COSMIC-CINNAMON-OIL,Cosmic Cinnamon Oil,,,,
ING-SOLAR-LOCUST-BEAN-POWDER,Solar Locust Bean Powder,,,,
ING-VOLCANIC-XANTHAN-SYRUP,Volcanic Xanthan Syrup,,,,
zenith-chicory-concentrate,Zenith Chicory Concentrate,,,,
volcanic-barley-extract,Volcanic Barley Extract,,,,
nebula-sunflower-syrup,Nebula Sunflower Syrup,,,,
glacial-locust-bean-gum,Glacial Locust Bean Gum,,,,
plasma-locust-bean-protein,Plasma Locust Bean Protein,,,,
martian-almond-protein,Martian Almond Protein,,,,
solar-chicory-gum,Solar Chicory Gum,,,,
aura-lavender-lecithin,Aura Lavender Lecithin,,,,
vortex-hibiscus-extract,Vortex Hibiscus Extract,,,,
asteroid-cinnamon-syrup,Asteroid Cinnamon Syrup,,,,
ASTEROID_HIBISCUS_GUM,Asteroid Hibiscus Gum,,,,
PLASMA_CINNAMON_CONCENTRATE,Plasma Cinnamon Concentrate,,,,
ZENITH_CHICORY_CONCENTRATE,Zenith Chicory Concentrate,,,,
SOLAR_CHICORY_GUM,Solar Chicory Gum,,,,
HYPER_SYNTHESIZER_914,Hyper-Synthesizer 914,,,,
MARTIAN_STEVIA_GUM,Martian Stevia Gum,,,,
NEURO_MATRIX_994,Neuro-Matrix 994,,,,
COSMIC_GINGER_POWDER,Cosmic Ginger Powder,,,,
VORTEX_ACACIA_CONCENTRATE,Vortex Acacia Concentrate,,,,
VORTEX_HIBISCUS_EXTRACT,Vortex Hibiscus Extract,,,,
