order_id,customer_id,order_date
51074,1483,2026-01-21
51075,1645,2025-12-21
51076,1759,2025-03-31
51077,1679,2025-10-05
51078,1983,2025-12-26
51079,1684,2025-03-19
51080,1079,2025-12-20
51081,1700,2025-04-06
51082,1648,2025-09-29
51083,1552,2025-10-07
51084,1817,2025-03-19
51085,1593,2025-05-09
51086,1319,2025-06-27
51087,1627,2025-12-26
51088,1054,2025-11-21
51089,1925,2025-07-21
51090,1351,2025-04-09
51091,1547,2025-11-01
51092,1797,2025-09-11
51093,1011,2025-06-21
51094,1480,2026-02-12
51095,1464,2025-05-13
51096,1524,2025-03-12
51097,1927,2025-04-28
51098,1480,2025-03-19
51099,1587,2025-06-04
51100,1751,2025-11-28
51101,1339,2025-04-26
51102,1431,2025-07-09
51103,1361,2025-04-25
51104,1983,2025-05-24
51105,1817,2025-09-25
51106,1301,2025-04-13
51107,1296,2025-12-10
51108,1171,2025-10-13
51109,1036,2025-07-11
51110,1711,2025-04-22
51111,1945,2026-01-11
51112,1611,2025-03-25
51113,1767,2025-02-26
51114,1311,2026-01-28
51115,1744,2025-11-09
51116,1803,2025-09-29
51117,1577,2025-06-07
51118,1266,2025-11-04
51119,1062,2025-12-10
51120,1644,2025-08-17
51121,1484,2025-04-11
51122,1592,2025-04-17
51123,1173,2025-06-03
51124,1586,2025-08-07
51125,1052,2025-05-22
51126,1672,2025-04-28
51127,1298,2025-11-04
51128,1828,2025-09-30
51129,1755,2025-11-13
51130,1639,2025-10-06
51131,1027,2025-03-28
51132,1293,2025-12-23
51133,1496,2025-06-14
51134,1084,2025-07-27
51135,1129,2025-09-16
51136,1517,2025-05-05
51137,1078,2026-02-20
51138,1871,2026-02-16
51139,1802,2025-10-08
51140,1284,2026-01-05
51141,1258,2026-02-20
51142,1135,2025-08-28
51143,1630,2025-08-12
51144,1287,2025-10-11
51145,1281,2025-05-11
51146,1878,2025-03-15
51147,1263,2025-04-06
51148,1014,2025-04-19
51149,1759,2025-12-29
51150,1114,2026-01-23
51151,1618,2025-08-25
51152,1178,2025-04-23
51153,1931,2026-01-27
51154,1605,2025-03-15
51155,1756,2025-07-07
51156,1154,2025-05-11
51157,1674,2025-05-27
51158,1457,2025-10-07
51159,1378,2026-01-15
51160,1827,2025-08-08
51161,1179,2025-04-03
51162,1267,2025-03-15
51163,1801,2025-09-08
51164,1717,2025-04-22
51165,1241,2025-03-06
51166,1496,2025-08-31
51167,1185,2025-03-21
51168,1818,2025-05-21
51169,1540,2025-08-05
51170,1882,2025-09-24
51171,1033,2025-07-27
51172,1351,2025-11-24
51173,1086,2026-01-18
51174,1990,2025-05-19
51175,1148,2025-04-05
51176,1609,2025-05-18
51177,1956,2025-05-21
51178,1841,2025-07-25
51179,1157,2025-05-08
51180,1857,2026-01-16
51181,1507,2025-03-22
51182,1770,2025-09-26
51183,1422,2025-03-15
51184,1788,2025-08-02
51185,1392,2025-05-14
51186,1243,2025-10-05
51187,1676,2025-04-30
51188,1450,2025-07-10
51189,1743,2025-08-10
51190,1652,2025-05-06
51191,1171,2025-07-05
51192,1215,2025-06-02
51193,1591,2025-06-26
51194,1751,2025-03-07
51195,1862,2025-09-20
51196,1353,2025-06-06
51197,1055,2025-04-05
51198,1657,2025-08-13
51199,1270,2025-07-27
51200,1773,2025-11-29
51201,1839,2025-05-15
51202,1118,2025-06-12
51203,1053,2025-04-22
51204,1171,2025-12-11
51205,1475,2026-02-07
51206,1408,2026-01-21
51207,1487,2025-09-23
51208,1308,2025-09-14
51209,1487,2025-05-19
51210,1764,2025-07-24
51211,1971,2025-09-02
51212,1770,2026-01-05
51213,1944,2025-05-14
51214,1545,2025-08-16
51215,1239,2025-08-12
51216,1388,2025-03-01
51217,1699,2025-07-30
51218,1722,2026-01-09
51219,1399,2025-05-25
51220,1485,2025-08-01
51221,1268,2025-05-16
51222,1148,2026-01-29
51223,1543,2026-02-05
51224,1891,2026-01-24
51225,1445,2026-01-18
51226,1012,2025-07-26
51227,1295,2025-03-12
51228,1949,2026-02-21
51229,1816,2025-11-19
51230,1459,2025-08-27
51231,1391,2025-07-29
51232,1694,2025-07-18
51233,1323,2025-12-17
51234,1984,2025-11-05
51235,1542,2025-03-31
51236,1699,2025-08-24
51237,1978,2025-03-26
51238,1042,2025-11-26
51239,1099,2025-11-04
51240,1939,2025-07-22
51241,1544,2025-05-14
51242,1652,2025-07-05
51243,1362,2025-05-22
51244,1979,2026-02-24
51245,1864,2025-03-01
51246,1442,2025-10-26
51247,1625,2025-04-24
51248,1940,2025-08-11
51249,1667,2025-09-20
51250,1878,2025-09-25
51251,1279,2026-02-16
51252,1343,2025-08-12
51253,1276,2025-04-15
51254,1273,2025-11-08
51255,1821,2025-05-02
51256,1100,2026-01-08
51257,1261,2025-10-11
51258,1670,2025-11-08
51259,1598,2025-02-24
51260,1400,2025-10-11
51261,1472,2025-07-14
51262,1791,2025-11-03
51263,1691,2025-09-06
51264,1767,2025-06-12
51265,1247,2025-11-26
51266,1751,2025-11-06
51267,1688,2025-10-06
51268,1602,2025-09-22
51269,1788,2025-05-10
51270,1199,2025-11-01
51271,1532,2025-10-09
51272,1345,2025-06-26
51273,1693,2026-01-31
51274,1706,2025-08-31
51275,1184,2026-01-23
51276,1320,2025-07-07
51277,1560,2025-03-14
51278,1010,2025-07-14
51279,1688,2025-08-13
51280,1008,2025-03-10
51281,1851,2025-07-08
51282,1069,2025-10-19
51283,1012,2025-11-08
51284,1421,2025-09-17
51285,1100,2025-12-04
51286,1537,2025-04-15
51287,1106,2025-06-26
51288,1701,2025-09-09
51289,1456,2025-10-19
51290,1359,2025-11-20
51291,1224,2025-11-26
51292,1742,2026-01-08
51293,1290,2025-11-08
51294,1257,2025-11-26
51295,1197,2025-11-29
51296,1034,2025-06-21
51297,1024,2026-01-18
51298,1634,2025-08-27
51299,1094,2025-07-28
51300,1058,2025-03-15
51301,1961,2025-07-10
51302,1608,2025-08-08
51303,1672,2025-08-26
51304,1915,2025-12-24
51305,1855,2025-08-15
51306,1222,2025-09-06
51307,1973,2025-12-23
51308,1613,2026-01-19
51309,1653,2025-08-08
51310,1124,2025-07-08
51311,1725,2025-10-28
51312,1980,2025-11-04
51313,1122,2026-02-16
51314,1088,2026-01-13
51315,1876,2025-05-03
51316,1619,2026-01-13
51317,1133,2025-03-27
51318,1384,2025-07-16
51319,1672,2025-04-30
51320,1782,2026-02-09
51321,1921,2025-03-24
51322,1663,2025-04-25
51323,1579,2025-04-06
51324,1822,2025-04-19
51325,1990,2025-04-20
51326,1189,2025-05-09
51327,1917,2026-02-07
51328,1113,2025-03-04
51329,1712,2025-07-26
51330,1188,2025-10-31
51331,1259,2026-01-31
51332,1301,2025-08-16
51333,1478,2025-07-27
51334,1676,2025-11-21
51335,1958,2025-03-03
51336,1077,2025-05-04
51337,1654,2025-03-04
51338,1464,2025-12-14
51339,1944,2025-12-26
51340,1283,2025-09-02
51341,1787,2025-06-26
51342,1437,2025-09-23
51343,1708,2025-10-22
51344,1925,2025-12-08
51345,1683,2025-08-20
51346,1788,2025-10-25
51347,1788,2025-09-06
51348,1331,2025-09-12
51349,1263,2025-08-10
51350,1165,2025-09-19
51351,1799,2026-01-18
51352,1075,2025-06-16
51353,1283,2025-12-09
51354,1795,2025-05-18
51355,1063,2025-07-10
51356,1391,2025-06-09
51357,1397,2025-12-30
51358,1340,2025-04-19
51359,1061,2025-06-08
51360,1264,2026-02-08
51361,1978,2025-10-08
51362,1832,2025-04-23
51363,1271,2025-09-07
51364,1182,2025-05-01
51365,1451,2025-04-29
51366,1071,2025-11-10
51367,1503,2026-01-21
51368,1950,2025-12-11
51369,1205,2025-04-24
51370,1624,2025-04-07
51371,1402,2026-02-22
51372,1182,2025-09-22
51373,1660,2025-08-04
51374,1503,2025-07-09
51375,1111,2025-05-10
51376,1147,2025-11-09
51377,1553,2025-10-25
51378,1787,2026-02-16
51379,1441,2025-04-19
51380,1223,2025-08-07
51381,1628,2026-02-16
51382,1658,2025-09-07
51383,1108,2025-04-09
51384,1934,2025-03-05
51385,1452,2026-01-30
51386,1732,2025-12-02
51387,1265,2026-02-05
51388,1105,2026-01-29
51389,1035,2025-04-22
51390,1074,2026-02-14
51391,1072,2025-09-11
51392,1585,2025-08-28
51393,1745,2025-10-18
51394,1256,2025-06-12
51395,1795,2026-01-17
51396,1456,2026-02-13
51397,1019,2025-11-27
51398,1918,2026-02-22
51399,1509,2025-10-26
51400,1152,2025-12-13
51401,1668,2025-11-17
51402,1655,2026-01-27
51403,1000,2025-06-27
51404,1955,2025-04-06
51405,1038,2025-08-18
51406,1680,2025-03-10
51407,1399,2025-10-30
51408,1272,2025-04-07
51409,1155,2025-03-05
51410,1716,2025-10-08
51411,1337,2025-05-15
51412,1926,2025-07-04
51413,1400,2025-06-23
51414,1588,2025-10-04
51415,1003,2025-05-06
51416,1527,2025-09-04
51417,1724,2025-12-06
51418,1962,2025-12-01
51419,1789,2025-05-06
51420,1502,2025-03-26
51421,1489,2025-12-31
51422,1446,2025-10-29
51423,1413,2026-02-09
51424,1864,2026-02-16
51425,1745,2025-07-18
51426,1799,2025-08-22
51427,1831,2025-10-02
51428,1804,2025-08-30
51429,1071,2025-03-16
51430,1553,2025-10-26
51431,1231,2025-07-19
51432,1003,2025-11-13
51433,1393,2025-07-30
51434,1977,2025-07-15
51435,1705,2025-02-28
51436,1837,2025-06-30
51437,1798,2025-06-16
51438,1493,2025-08-06
51439,1124,2025-09-17
51440,1580,2025-05-13
51441,1548,2026-01-14
51442,1957,2025-11-22
51443,1367,2025-07-26
51444,1341,2025-08-04
51445,1698,2025-04-24
51446,1310,2025-11-17
51447,1410,2026-01-18
51448,1056,2025-11-17
51449,1647,2025-07-25
51450,1981,2025-12-26
51451,1662,2025-09-30
51452,1092,2025-04-17
51453,1374,2025-06-14
51454,1547,2026-02-20
51455,1873,2025-09-04
51456,1983,2025-06-26
51457,1348,2026-01-31
51458,1082,2025-09-28
51459,1861,2025-07-11
51460,1470,2025-02-26
51461,1778,2025-10-15
51462,1784,2025-06-04
51463,1296,2025-04-29
51464,1663,2025-08-12
51465,1207,2025-09-19
51466,1180,2026-01-24
51467,1567,2025-05-07
51468,1040,2025-12-25
51469,1990,2025-06-09
51470,1393,2025-08-22
51471,1676,2025-12-22
51472,1195,2025-06-14
51473,1306,2025-09-26
51474,1712,2025-08-23
51475,1399,2025-11-21
51476,1917,2025-05-17
51477,1109,2025-12-10
51478,1645,2025-04-21
51479,1705,2025-06-13
51480,1367,2025-10-16
51481,1498,2025-10-14
51482,1086,2025-04-10
51483,1906,2025-10-25
51484,1647,2025-06-09
51485,1448,2025-04-30
51486,1752,2026-01-21
51487,1194,2025-10-17
51488,1143,2025-03-06
51489,1036,2025-11-30
51490,1197,2025-08-23
51491,1025,2026-02-14
51492,1737,2025-10-01
51493,1607,2025-07-06
51494,1244,2025-08-18
51495,1500,2025-08-02
51496,1398,2025-05-29
51497,1064,2025-11-02
51498,1811,2026-02-15
51499,1553,2025-12-20
51500,1658,2025-07-10
51501,1315,2025-11-19
51502,1511,2025-03-02
51503,1546,2025-05-29
51504,1988,2025-09-24
51505,1854,2025-04-18
51506,1831,2025-08-11
51507,1460,2025-11-04
51508,1989,2025-07-04
51509,1016,2025-03-15
51510,1037,2025-07-06
51511,1347,2025-10-14
51512,1057,2026-02-08
51513,1345,2025-03-13
51514,1806,2025-06-10
51515,1738,2025-10-15
51516,1043,2025-03-24
51517,1415,2025-05-05
51518,1121,2025-10-11
51519,1216,2025-11-30
51520,1826,2025-10-01
51521,1669,2025-04-26
51522,1683,2025-06-22
51523,1535,2025-06-19
51524,1469,2025-12-30
51525,1962,2025-12-13
51526,1694,2025-06-03
51527,1891,2025-11-06
51528,1895,2025-07-06
51529,1549,2025-09-07
51530,1152,2025-07-02
51531,1758,2025-04-17
51532,1593,2025-04-15
51533,1238,2025-06-06
51534,1947,2025-12-06
51535,1073,2025-07-24
51536,1037,2026-01-27
51537,1753,2025-04-24
51538,1144,2025-05-14
51539,1500,2025-08-27
51540,1669,2025-12-25
51541,1019,2025-12-12
51542,1482,2025-09-16
51543,1928,2025-11-03
51544,1940,2026-02-07
51545,1633,2025-12-30
51546,1046,2025-11-11
51547,1248,2025-11-08
51548,1718,2025-12-14
51549,1664,2025-07-26
51550,1133,2026-01-25
51551,1014,2025-04-07
51552,1176,2025-04-13
51553,1647,2025-03-02
51554,1051,2025-07-01
51555,1926,2025-11-03
51556,1314,2025-04-15
51557,1840,2025-08-04
51558,1812,2026-02-20
51559,1099,2025-09-03
51560,1467,2026-02-14
51561,1625,2025-04-28
51562,1174,2025-06-15
51563,1855,2025-11-23
51564,1605,2025-04-08
51565,1065,2025-04-12
51566,1837,2025-11-05
51567,1837,2025-11-02
51568,1108,2025-06-16
51569,1116,2025-05-11
51570,1509,2026-02-18
51571,1609,2025-07-29
51572,1818,2025-11-30
51573,1630,2025-04-05
51574,1225,2025-03-02
51575,1064,2025-08-20
51576,1823,2025-07-31
51577,1207,2025-05-06
51578,1436,2025-03-08
51579,1345,2025-10-23
51580,1830,2025-09-29
51581,1855,2025-08-14
51582,1755,2026-01-22
51583,1694,2025-03-11
51584,1411,2025-06-14
51585,1332,2025-02-27
51586,1123,2025-03-31
51587,1999,2025-04-10
51588,1700,2025-10-02
51589,1589,2025-09-27
51590,1558,2025-05-08
51591,1140,2025-10-27
51592,1329,2025-03-06
51593,1856,2025-04-18
51594,1987,2025-11-24
51595,1812,2025-06-05
51596,1218,2025-09-24
51597,1782,2025-07-02
51598,1046,2026-01-02
51599,1607,2025-12-06
51600,1177,2025-10-06
51601,1343,2025-08-27
51602,1064,2025-03-21
51603,1123,2025-12-20
51604,1280,2025-11-30
51605,1144,2025-09-05
51606,1775,2025-11-12
51607,1425,2026-02-11
51608,1172,2025-04-27
51609,1713,2025-11-26
51610,1378,2025-02-25
51611,1566,2025-11-16
51612,1168,2026-01-28
51613,1449,2026-01-26
51614,1249,2026-01-01
51615,1947,2025-08-16
51616,1595,2025-11-06
51617,1041,2025-05-02
51618,1136,2025-10-28
51619,1102,2025-04-04
51620,1810,2025-12-26
51621,1867,2026-02-18
51622,1647,2025-07-29
51623,1627,2025-08-31
51624,1385,2025-07-23
51625,1796,2025-11-29
51626,1161,2025-06-19
51627,1016,2025-08-13
51628,1900,2025-09-02
51629,1498,2025-08-24
51630,1082,2025-07-06
51631,1006,2025-06-09
51632,1007,2025-11-15
51633,1183,2025-03-26
51634,1948,2025-08-23
51635,1091,2025-07-14
51636,1723,2025-08-10
51637,1667,2025-11-20
51638,1607,2025-11-02
51639,1908,2025-12-28
51640,1290,2025-05-17
51641,1426,2025-07-23
51642,1710,2026-02-19
51643,1826,2025-07-30
51644,1811,2026-01-03
51645,1791,2026-01-17
51646,1487,2025-12-14
51647,1708,2026-02-02
51648,1129,2025-07-08
51649,1211,2025-02-28
51650,1146,2025-10-28
51651,1655,2025-10-27
51652,1277,2025-07-19
51653,1535,2025-09-03
51654,1461,2025-10-29
51655,1421,2025-04-08
51656,1244,2025-07-18
51657,1960,2025-11-05
51658,1178,2026-02-16
51659,1625,2025-11-22
51660,1708,2026-01-16
51661,1038,2025-04-26
51662,1610,2025-07-07
51663,1184,2025-05-07
51664,1734,2025-05-08
51665,1511,2025-12-29
51666,1626,2025-07-21
51667,1973,2025-05-20
51668,1090,2025-07-29
51669,1642,2025-08-25
51670,1846,2025-11-30
51671,1801,2025-12-01
51672,1308,2025-09-29
51673,1356,2025-11-27
51674,1428,2025-12-14
51675,1004,2026-02-04
51676,1571,2025-07-04
51677,1241,2025-10-26
51678,1196,2026-02-06
51679,1120,2026-02-20
51680,1542,2025-08-30
51681,1097,2025-04-18
51682,1633,2025-08-09
51683,1370,2025-04-09
51684,1883,2025-08-22
51685,1779,2025-05-19
51686,1552,2026-02-03
51687,1519,2025-03-06
51688,1224,2025-11-21
51689,1475,2025-12-24
51690,1788,2025-08-25
51691,1641,2025-03-05
51692,1675,2025-04-30
51693,1213,2025-10-03
51694,1283,2025-06-23
51695,1054,2025-06-14
51696,1198,2025-10-10
51697,1115,2025-11-29
51698,1815,2025-10-23
51699,1152,2025-09-02
51700,1701,2025-08-23
51701,1864,2025-08-13
51702,1991,2025-06-11
51703,1933,2025-08-25
51704,1485,2025-08-27
51705,1509,2025-09-10
51706,1180,2025-12-17
51707,1163,2025-09-09
51708,1686,2025-03-02
51709,1944,2025-11-30
51710,1044,2026-02-21
51711,1055,2026-01-12
51712,1660,2025-04-08
51713,1372,2025-08-07
51714,1291,2026-01-02
51715,1214,2025-08-04
51716,1445,2025-03-09
51717,1257,2025-04-29
51718,1342,2025-10-23
51719,1631,2025-12-06
51720,1824,2026-01-13
51721,1911,2025-04-25
51722,1776,2025-07-31
51723,1464,2025-06-18
51724,1044,2025-07-16
51725,1106,2025-11-30
51726,1758,2025-09-20
51727,1053,2025-08-22
51728,1947,2025-09-14
51729,1550,2025-09-09
51730,1180,2025-08-14
51731,1161,2025-09-17
51732,1804,2025-04-22
51733,1029,2025-03-16
51734,1496,2025-05-31
51735,1527,2025-09-28
51736,1118,2025-07-12
51737,1072,2025-10-29
51738,1916,2025-12-01
51739,1240,2025-06-08
51740,1738,2025-03-18
51741,1455,2025-09-28
51742,1606,2025-04-11
51743,1593,2025-07-08
51744,1333,2025-12-17
51745,1429,2025-09-25
51746,1203,2025-12-01
51747,1765,2025-10-10
51748,1693,2025-07-13
51749,1919,2025-07-30
51750,1333,2026-02-22
51751,1235,2025-07-24
51752,1797,2025-03-16
51753,1112,2025-05-24
51754,1333,2025-05-20
51755,1233,2025-06-18
51756,1100,2025-03-27
51757,1242,2025-11-02
51758,1755,2026-01-08
51759,1422,2025-04-06
51760,1890,2025-04-27
51761,1204,2025-09-09
51762,1384,2025-03-09
51763,1912,2025-10-22
51764,1225,2025-07-28
51765,1075,2025-08-31
51766,1482,2025-07-28
51767,1599,2025-03-03
51768,1496,2025-08-14
51769,1055,2025-03-04
51770,1911,2025-06-19
51771,1446,2025-09-20
51772,1148,2025-06-22
51773,1221,2025-03-31
51774,1950,2025-08-21
51775,1624,2025-11-03
51776,1465,2025-05-10
51777,1182,2025-08-24
51778,1396,2025-12-17
51779,1382,2025-10-26
51780,1139,2025-04-25
51781,1468,2025-06-13
51782,1737,2026-02-13
51783,1198,2025-05-08
51784,1647,2025-10-14
51785,1367,2026-02-15
51786,1998,2025-03-23
51787,1276,2026-01-01
51788,1207,2025-05-13
51789,1343,2025-06-01
51790,1130,2025-06-12
51791,1032,2025-09-21
51792,1708,2025-12-15
51793,1582,2025-10-10
51794,1061,2026-02-09
51795,1287,2025-11-13
51796,1139,2025-09-23
51797,1113,2025-09-28
51798,1872,2025-06-04
51799,1476,2025-09-19
51800,1469,2025-09-06
51801,1428,2025-07-30
51802,1175,2025-07-01
51803,1778,2025-03-24
51804,1351,2025-12-22
51805,1225,2025-08-27
51806,1907,2025-06-13
51807,1302,2025-10-24
51808,1618,2025-06-18
51809,1160,2025-07-25
51810,1808,2025-05-26
51811,1813,2025-08-31
51812,1653,2025-10-27
51813,1975,2025-09-12
51814,1626,2026-01-12
51815,1927,2025-10-11
51816,1174,2025-08-31
51817,1591,2025-05-03
51818,1993,2025-08-25
51819,1566,2025-10-23
51820,1875,2025-12-22
51821,1235,2026-02-02
51822,1088,2025-06-02
51823,1421,2025-10-15
51824,1877,2025-12-17
51825,1534,2026-01-02
51826,1500,2026-01-21
51827,1882,2026-02-01
51828,1221,2025-11-16
51829,1605,2025-03-17
51830,1484,2025-05-08
51831,1857,2025-08-12
51832,1473,2025-05-22
51833,1285,2025-11-24
51834,1014,2025-12-01
51835,1747,2025-12-29
51836,1438,2025-07-24
51837,1753,2026-01-04
51838,1893,2026-01-23
51839,1252,2025-10-14
51840,1253,2025-12-30
51841,1335,2025-06-01
51842,1444,2025-06-09
51843,1593,2025-04-23
51844,1227,2025-11-02
51845,1913,2025-05-21
51846,1949,2025-05-22
51847,1605,2025-04-19
51848,1968,2025-03-06
51849,1152,2025-12-12
51850,1935,2025-06-17
51851,1587,2025-08-20
51852,1919,2026-02-21
51853,1005,2025-07-28
51854,1427,2026-01-21
51855,1045,2025-05-08
51856,1041,2025-06-03
51857,1481,2025-03-06
51858,1751,2025-12-10
51859,1787,2025-06-05
51860,1516,2025-09-13
51861,1034,2025-10-17
51862,1435,2025-03-11
51863,1543,2025-11-15
51864,1403,2025-12-07
51865,1490,2025-03-16
51866,1829,2026-01-18
51867,1817,2025-06-18
51868,1713,2025-06-13
51869,1841,2025-03-19
51870,1100,2026-02-08
51871,1463,2026-01-18
51872,1507,2025-10-27
51873,1246,2026-01-14
51874,1085,2025-07-19
51875,1571,2025-12-28
51876,1771,2025-12-29
51877,1012,2025-05-21
51878,1709,2025-09-20
51879,1749,2025-08-26
51880,1416,2025-04-09
51881,1972,2025-10-25
51882,1223,2025-09-24
51883,1135,2025-12-04
51884,1367,2025-09-04
51885,1302,2025-08-24
51886,1244,2025-03-29
51887,1663,2025-10-01
51888,1092,2025-12-03
51889,1016,2025-06-18
51890,1491,2025-12-25
51891,1685,2025-11-20
51892,1312,2025-12-15
51893,1165,2025-11-23
51894,1720,2026-02-01
51895,1470,2025-05-14
51896,1878,2025-04-04
51897,1584,2025-05-13
51898,1765,2025-06-04
51899,1597,2025-07-23
51900,1024,2026-01-05
51901,1999,2025-03-16
51902,1465,2025-09-07
51903,1474,2025-11-07
51904,1790,2025-04-06
51905,1141,2025-09-11
51906,1895,2025-08-16
51907,1720,2025-05-25
51908,1415,2025-06-05
51909,1189,2025-12-08
51910,1808,2025-04-18
51911,1892,2025-08-16
51912,1379,2025-07-08
51913,1641,2025-06-16
51914,1475,2025-10-18
51915,1720,2026-01-21
51916,1648,2025-03-08
51917,1001,2025-11-21
51918,1881,2025-12-13
51919,1642,2025-03-16
51920,1072,2026-01-25
51921,1394,2025-10-27
51922,1914,2025-05-27
51923,1707,2025-07-14
51924,1340,2025-10-15
51925,1543,2025-11-07
51926,1033,2026-01-20
51927,1303,2025-11-01
51928,1436,2025-09-07
51929,1770,2025-05-21
51930,1276,2025-08-04
51931,1714,2025-02-26
51932,1968,2026-02-10
51933,1627,2026-01-29
51934,1555,2026-01-25
51935,1589,2025-06-14
51936,1813,2026-02-01
51937,1212,2025-11-27
51938,1806,2025-06-12
51939,1701,2026-01-04
51940,1082,2025-04-23
51941,1635,2025-08-03
51942,1901,2025-06-20
51943,1343,2025-12-18
51944,1753,2025-10-17
51945,1954,2025-12-09
51946,1056,2025-06-04
51947,1527,2025-03-25
51948,1968,2025-12-06
51949,1931,2025-08-22
51950,1690,2025-11-20
51951,1372,2026-01-29
51952,1909,2025-06-25
51953,1052,2025-07-28
51954,1113,2026-01-26
51955,1392,2025-04-01
51956,1374,2025-04-23
51957,1476,2025-05-30
51958,1633,2025-03-20
51959,1041,2025-07-28
51960,1374,2025-11-17
51961,1375,2025-09-12
51962,1179,2025-06-23
51963,1663,2025-11-05
51964,1572,2025-11-29
51965,1721,2025-10-16
51966,1068,2025-05-02
51967,1574,2025-08-05
51968,1726,2025-10-16
51969,1792,2025-02-25
51970,1209,2025-05-08
51971,1141,2025-06-15
51972,1342,2025-09-22
51973,1244,2025-04-05
51974,1552,2025-05-26
51975,1116,2025-11-12
51976,1664,2025-12-01
51977,1489,2025-10-19
51978,1755,2025-04-12
51979,1961,2025-09-29
51980,1770,2025-07-24
51981,1594,2026-02-02
51982,1892,2025-08-08
51983,1982,2026-01-09
51984,1719,2025-04-13
51985,1214,2025-04-28
51986,1771,2025-09-29
51987,1762,2025-06-23
51988,1779,2025-06-07
51989,1230,2025-03-26
51990,1328,2025-07-08
51991,1361,2025-07-18
51992,1919,2025-07-12
51993,1273,2025-12-26
51994,1515,2025-09-20
51995,1696,2025-03-03
51996,1433,2025-03-04
51997,1283,2025-09-16
51998,1055,2025-10-05
51999,1064,2025-05-18
52000,1381,2025-03-28
52001,1353,2025-08-12
52002,1463,2025-05-30
52003,1497,2026-01-01
52004,1513,2025-03-14
52005,1539,2025-10-08
52006,1849,2025-10-01
52007,1125,2025-04-19
52008,1481,2026-02-09
52009,1726,2025-04-27
52010,1544,2025-09-19
52011,1694,2025-03-01
52012,1845,2025-09-04
52013,1545,2025-12-04
52014,1921,2026-01-29
52015,1299,2025-12-23
52016,1462,2025-08-23
52017,1635,2025-05-17
52018,1376,2025-05-09
52019,1819,2026-02-05
52020,1689,2025-12-18
52021,1968,2025-06-01
52022,1709,2025-11-24
52023,1828,2025-07-13
52024,1963,2025-07-31
52025,1904,2025-05-10
52026,1067,2025-05-13
52027,1192,2025-12-22
52028,1913,2025-11-16
52029,1905,2025-05-04
52030,1468,2025-05-01
52031,1089,2025-12-11
52032,1082,2025-03-06
52033,1400,2026-02-16
52034,1919,2025-05-21
52035,1183,2025-08-08
52036,1295,2025-05-25
52037,1981,2025-09-25
52038,1979,2025-10-18
52039,1078,2025-03-27
52040,1111,2025-08-14
52041,1168,2026-01-08
52042,1282,2026-02-15
52043,1114,2025-07-19
